text,stance
أمريكا تنتهي من كورونا بعد تطعيم شعبها  والهند تدفع ثمن التأخر في التطعيم غاليا. حفظنا الله بحفظهالخزامى ,Favor
 شو الاثار الجانبيه  يالله فيدنا كل  خذووو حمى مثلا عادي ردت  فعل الجسم كبار خذو مو لازم له اثار  جسم عم جسم يختلف كاي لقاح خذتو عيل وانتو صغار تطعيم لو كنا بهل عقليات  للبوم العالم تموت من شلل اطفال والحصبه,Favor
 هههههههه نفس الكلام يتكرر عن الجرعة الأولى ثم الثانية والآن الثالثة ثم الرابعة والخامسة والثامنة والعشرون...!! ومن أدخلوه القفص سيجبرونه على اللقاحات ولا خيار آخر له.. ولا حول ولا قوة إلا بالله العلي العظيم.  #لقاح #فايزر #اكسفورد #جونسون #كورونا #كوفيد #تطعيم,Against
 يارجال مسويين حملات ضد تطعيم كورونا وانه وهم ماعاد وقفت على ذي,Favor
 مسكين عباله خذيت تطعيم عشان ادش السينما واكل بمطعم وجه بدموع الفرح  مايدري اهلنا توفوا من كورونا  اهلنا تعبوا من كورونا  الناس تعبت من الاوضاع !  احس التطعيم مسؤولية اجتماعية   اللي ما يبي يطعّم انسان أناني ومايفكر الا بنفسه وجه مبتسم قليلا,Favor
الجميل انكم مصدقين انهم هياخدوا التطعيم فعلا وجه بدموع الفرح مش ابرة فيتامينات مثلا .. الناس دي مش هتعرض حياتها ل ١% من الخطر .. كل دا show عشان يطمنوا الناس ويقلدوهم .. ايه الضمان ان اللي فالابرة دي تطعيم كورونا؟ ,Against
أقترح على وزارة الصحة أن تجعل تطعيم #لقاح_كورونا لمن قدم عليه طواعية في اليد لمدة ٣ أشهر ... من لم يسجل بعدها لأخذ اللقاح أقترح أن يأخذه عن طريق الورك ..  ردعاً له ولأمثاله حقنةوجه مبتسم مع عرق #كورونا,Favor
 الحياة في مصر طبيعيه من بداية كورونا إلى الآن بدون تطعيم وبدون إجراءات كورونا. وجه مبتسم بعيون مبتسمة,Against
  المشكله ماندري نكلمهم طب او نكلمهم دين  أو نكلمهم منطق  شنو يبون بالضبط ماندري تطعيم والله ماراح نطعم وفيلم كورونا خلاص انكشف اكتفوا بالي طعموا وسكروا هالملف ترا مصخت.,Against
رسمياً...  بدأ اليوم سريان قانون عودة الحياة الطبيعية كما كانت سابقاً قبل كورونا في الدنمارك بعد تطعيم 73% من الشعب بالجرعتين.  لا كمامات  لا تباعد  لا إغلاق  وسيُقام غداً حفل سيضم 50 000 شخص بلا أي إجراءات صحية. ,Favor
 عزيزي معروف هالشي بدون تحاليل  لانه لقاح تجريبي يستخدم بوظيفة أدول مخفف الآلام .وكل العالم يدري انه تطعيم ذو صبغه تجاريه أكثر من علاجيه فعاله ولا اهومضاد لكورونا ولا يعطي مناعه حقها والدليل كل اللي خذوا الجرعات اصابتهم كورونا.بس كورونا مخففه مع قوة مناعة جسمك,Against
تم بحمد الله ونعمته أشكر جميع العاملين في #حملة_التطعيم وأشكر بلدي #الكويت التي اهتمت بالمواطنين ووفرت هذا اللقاح  جزاكم الله خيرا يا      #CovidVaccine  #تطعيم_كوفيد19 #كورونا  #تطعيم ,Favor
#لقاح_كورونا  #السفر_الدولي لم نعهد في يوم من الأيام على مستوى العالم أن مُنع انسان من السفر بسبب عدم رغبته في تطعيم أو دواء  أو لقاح من يُمنع من السفر يكون بحكم قضائي أو بقرار وزاري من جهة مخوّلة بذلك والأغلب ممن يتم منعهم مُدانون بقضايا أو مُطالبون  فلما التعسّف ؟  فقط,nan
توافد كبير ..على تطعيم الجرعه التنشيطيه الثالثه  جزاكم الله خير وزارة الصحه في الحفاظ على المجتمع,Favor
 الي اخذ جرعة كورونا حول العالم ٣ مليار شخص  الكويتيين ٣ مليون ومو مقتنعين انه يحتاج تطعيم  هذا الشعب كيف تفهمه او تتفاهم معه,Favor
 نفس الموضوع في بيتنا اختي تأخر موعد تطعيمها والعائلة كلها ماخذ تطعيم    ياتها كورونا قوية واحنى مافينا اعراض كللللللللش اللهم لك الحمد,Favor
 روح حلل محد يم تطعيم كورونا شف الحرم البارح مليونين بدون شرط تحصينوجه مبتسم مع عرق,nan
#تطعيم_كورونا  #لا_للتطعيم  طبعاً أول اللي فيه أمراض مثل القلب وتحوشه كورونا و يموت   يكتبونه من وفيات الكورونا   الحين اللي فيه القلب و يتطعم و يموت   بيقولون هذا كان فيه القلب   ما مات من التطعيم !!! بالله شووو,Against
اخيرا اخذت تطعيم كورونا حقنة.. الحمدلله بدلة القلب️,Favor
 أخذت اللقاح مش معناته إنك ماراح تصاب ب كورونا! معناها إنك سوف تصاب ولكن بدرجة أقل وأيضا يمكنك نقل الفيروس للاخرين  عشان كده تلبس كمامة إلا اذا تم تطعيم ١٠٠٪ من الشعب مثل دولة جزر القمر خذ راحتك ونزل الكمامات,Favor
انا واحد عندي يقين ان العلم اهو الي ينقذ البشريه  و عندي ثقه بالعلم بصفه عامه  لذلك .. ماعندي اي مشكله اني اخذ تطعيم كورونا وجه مبتسم,Favor
 ارتفاع الإصابة في معدل طبيعي . فالفيروس كائن حي . يتكاثر و ينقص . المهم زيادة اقبال المواطنين و المقيميين على اخذ جرعات تطعيم كورونا . كوفيد_19 .,Favor
  يوم الاحد عندي تطعيم حقنة لقاح كورونا   وجه حزين لكنه مرتاح ,nan
#تطعيم_كورونا  لحماية نفسك وعائلتك ومجتمعك  #وزارة_التعليم  #تعليم_نجران ,Favor
بكرا آخذ اللقاح ان شاءالله...لسه سارية المفعول هبة الصور عند التطعيم وجه بدموع الفرحيتدحرج على الارض من الضحكشخص يسحب الوجه‍علامة أنثى️ #كوفيد_19  #تطعيم_كورونا,Favor
انطلاق حملة تطعيم ثالثة ضد فيروس كورونا في الهند ,nan
اليوم اخذت اللقاح الحمدلله ..حسن الاداره والتنظيم والاجاده التامه بالاساسيات والتفاصيل والترحاب والمعامله المتفوقه لقد عشت تجربه انجاز جباره افتخر بها ..من القلب الشكر لدولتنا الغاليه وعلى راسها الملك سلمان ومحمد بن سلمان الله يحفظهم وللطواقم العامله الرائعه #تطعيم_كورونا,Favor
#لا_للتطعيم_الاجباري180 #لا_للجرعة_التنشيطيه #الجرعة_التنشيطية مؤشر اليد الخلفية مشيرا إلى اليسارلون البشرة الفاتحجرعة الموت #لا_لتطعيم_الاطفال #أطفالنا_خط_أحمر ,Against
عبدالغفار يكشف أسباب انخفاض إصابات كورونا ويؤكد تطعيم 33 مليون شخص تطعيما كاملا من الفئات المستهدفة  #أخبار_مصر ,Favor
   انا اتفقت مع زوجتي قبل ان تحمل .. ١.ان زوجتي ما تتطعم  بأي تطعيم سواء حق كورونا او تطعيمات الي تعطى للحامل . ٢.ان لا نطعم اي من اولادنا. ٣.ان يرضع ابني حليب الثدي فقط.ولا نعطيه اي حليب مجفف خاص بالاطفال.  ولكن للاسف شر,nan
